,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19,Sample_20
Gene_192,1.32847088132431,0.9062550511433153,1.3540723665716434,0.3840639429775877,1.1596409407844155,0.9688711460145482,0.9197883485923248,0.831346403604194,0.9369892332572883,0.7651378478724926,0.5364345779463435,1.5993902638348705,1.1978451902978136,0.5136984335945307,0.9469602815392765,0.6153779521417023,1.0451720127459905,0.5217628883469672,0.7914630996033685,1.0471753345062382
Gene_193,1.8107952936353189,0.9771140587610976,0.9509731602049973,0.25026207231539743,0.7841532785792116,0.9659993878307326,0.8467628860296033,1.2052061303170725,0.583934568697835,0.9469427523442245,0.9537942506769916,1.8612897272302478,1.1734516260614316,0.8348560521755255,1.2587806725539894,0.7114093060933833,1.3125600586426585,0.14554348334013745,0.5316563198870796,0.904544621009489
Gene_194,1.515525254421691,1.1783115449841968,0.9008636040621625,0.09451467064207542,0.7542410336375511,1.2159715233164412,0.7622279073632852,1.1983466550658168,0.7638097326494625,0.6566857278180598,0.9225468806560745,1.3888270933457563,1.4327701792547112,0.7967881629841331,1.1306338131201665,0.5114698555309677,1.044070237178709,0.36419857843171743,0.8249109404364616,1.0963416047095462
Gene_195,1.2933682828947606,1.3103552468851958,1.0301201277104217,0.7263434793297424,0.7150398811534933,1.1058999024618645,0.7169239250019482,0.7347795470844711,1.2228634151164866,1.1706207672465265,0.7400489531019834,1.3352295072615101,1.0654631553393303,0.7000262611961092,1.3178972633436026,0.6720623842475113,1.163907276362612,0.7015601027144287,0.7151648263562,0.8491272709787488
Gene_196,1.7122072012189566,1.2603900225516966,1.6506698083087943,0.3478767374880434,0.8852615852725002,0.6168570362751624,0.765331758049151,1.0030693458703472,1.2044975519893493,0.7575688810583006,0.4816514087377286,1.4614307072121773,0.6008532783351923,0.832906612214692,0.8337468643796926,0.6394384212453251,0.6470967145301874,0.348039401928739,0.9302198164913776,1.131187949047896
Gene_197,1.2669959096834793,0.9260264120662225,1.0238618358152665,0.6671016133046441,0.5633135099862798,1.151790231682426,0.11382360045275408,0.9867324950309396,0.7221536245340495,1.0391572402762648,0.8240141868665548,1.274570844581424,0.7989522074152168,0.7224227232227113,1.2309500052580455,0.5179220830815441,0.9664923205990308,0.5513325622679253,0.4980056707566279,1.0414401219549223
Gene_198,1.8736819482925748,0.6475305824772546,0.6498899150914454,0.7292934770956844,0.7009565703836245,0.9696292713644358,0.49847065114708633,1.0607493773501993,1.1395160154436268,1.072917566785641,0.9919327187085764,1.272438044194152,0.7657200852680459,0.11487098941614449,1.0848873094144058,0.825087542285825,1.166048381651101,0.36779631024564263,0.5970841285868602,0.9212812622456559
Gene_199,1.480646407156823,1.0854427657501622,0.6970811039242826,0.6325050817034327,1.0231721568333787,0.9502567191202859,0.794842049197426,1.6756402943982123,0.7989398344269801,0.9911532850630818,0.6718765995989027,1.5919336878730914,1.0880051575750807,0.7216551893672576,1.0428244096891854,0.6750192592737835,1.355098266244954,0.5018261157389728,0.7939416231448391,1.0116559767582114
Gene_200,1.5896746785612084,0.9881206774973444,0.8300763154689308,0.6362797450957379,0.638345849954383,0.9067007219360015,0.692567588231784,1.1721582601797265,0.5819619000089327,1.1232890292985922,0.9338892719912756,1.4147377682305045,0.6884338732887847,0.6537058054969437,1.1575747308587248,0.6563749964192979,0.9900357462703134,0.010607590687065405,0.5238747976702391,0.9979345485470744
Gene_201,2.348272178953435,1.9117705494347812,2.301040449958041,1.5273407811928619,1.8186769024502967,1.7391829433059665,2.033725343180775,2.3330969646774213,2.3309965940756325,1.3936155604806175,1.8775011057828759,2.168576173329318,1.774227270731784,2.2278145813771024,2.5562502395577447,2.0729929873159723,1.8673329225610598,1.7892573359520574,2.0729451582921947,2.3071193312135656
Gene_202,1.9214956017092357,1.8956430757929041,2.235520093766156,2.0869071290401724,1.5439154874243248,1.832671429184166,1.8029598675847722,2.5884533450312714,2.063014971311706,1.5174563718181495,2.3264312196468513,1.7290010189059237,2.108681236807591,1.877410604703585,2.635228282971345,2.2048489189444647,1.699694993468152,1.529234253008047,2.0084200859455303,2.084702231931331
Gene_203,2.1000107049239283,2.0239482911992153,2.156863838178109,1.9511895616033386,1.6179787335699944,1.5649428597124748,1.6856575507915177,2.6768816715359374,1.9560452799178893,1.8023296038026388,2.048612951042265,1.8849329031038058,2.010996431954198,2.4378813710399916,2.287137344692968,2.2017354250305514,1.7370506533287657,1.9748277928910591,2.27763976679502,2.293509509935538
Gene_204,2.3453172336032537,2.379082430811179,2.041567437736485,1.971999462524169,1.252661237871758,1.2579007101157746,1.9394835145580973,2.2981718216095004,2.00012895188759,1.5197939942284489,2.085144444979057,2.110031366001885,1.814145573560008,2.034118229638227,2.5073331045406433,2.235957820745619,1.8535420797676698,1.8117541460060755,1.9694136523215817,2.309497184173847
Gene_205,2.22410570270736,2.147375891430358,1.9115763646215793,1.542396934569134,1.469888626172094,1.9428104309103504,1.8023331528634423,2.2678599873627654,2.300360788051726,1.3286933079393952,1.7886645471698583,1.8523490919700063,1.7000886096584649,1.9902536227016094,2.274224165569047,2.377685165184216,1.7463770307196451,1.968632501781883,2.4620605691241537,2.2240877658251947
Gene_206,2.277209700927557,1.9495678118371642,1.7960335713061333,1.7926873606396594,1.4606916885854342,1.8559418969910124,2.331623526052215,2.173927980610507,2.019760425747446,1.4584633507689302,2.1763849605603878,1.937185478266062,2.0537425586978357,1.6982244725452187,1.8319138827096508,2.1802084013328296,1.96769478054195,1.5941066809235163,1.4978525614823175,2.4068994193805495
Gene_207,2.2702714187391657,1.8333688029971051,1.768197595139342,1.7157201473962784,1.5785504663845598,1.658783682244986,1.9606211525071675,1.7462113352847966,1.9317151138449788,1.2458771612089699,2.0459570551439397,1.7768657641770773,1.9564921558873656,1.8116355323202489,2.318398152014936,2.3910513203772004,2.1195642303455995,1.8108830930259405,2.1642707502915726,1.9318909796242347
Gene_208,1.7431487331360183,2.2203653595133312,1.9641934565539139,2.145371429282898,1.281762825095822,1.888027165387338,2.2355719368208344,2.401077789537128,2.1584017879887485,1.4727991695560498,1.7830488993932558,2.155589903017175,1.6747518719471992,2.2843995379288637,1.9966929954345347,2.0434921028333033,2.0352522228776553,1.837775829453067,2.3900341246295778,2.277017406325004
Gene_209,1.8531604194070515,2.2298240043033353,1.8473270517324063,2.049406654026622,1.5614855763977882,1.4754230918930133,1.8946673217861776,2.756381296296235,2.2016827785734305,1.4595844027900873,2.312293871209818,1.9266090089157273,1.8388302459607713,1.9651778522204397,2.356069461906705,2.4864727190182485,1.5810223126132035,2.1921354514940252,2.081037824592044,2.1151096358289996
Gene_210,2.421066389382672,1.9940516372093373,2.1172084927807493,1.8513171648715059,1.544478174183791,1.8827587783484456,1.9199877802300649,1.9180303117753272,1.8788367388516602,1.656969950349343,2.0707978730381287,1.7797290553208207,1.5252085968567175,1.9675556223970907,1.904940128756396,2.2591278919945528,1.628547226916999,1.7139187090475725,2.085754344387478,2.3654576643072556
Gene_211,2.640179560440612,1.7490338004443484,2.197181723943632,2.104289203526228,1.4006248550144318,1.8246939283987935,1.7702817188445406,2.3542743839494227,2.4049116895514486,1.5922091999174424,2.1989468654651265,1.7984134518841766,1.5001120669233452,2.1418092445441785,2.5506214877215685,1.97395046441693,1.5372168693978694,1.9324898344914492,1.9024480724516164,2.1341588487136653
Gene_212,2.1368202576529876,1.7782870035189613,1.7704811460402543,2.050354474680675,1.294969446443579,1.4644723105826198,1.7358033728052848,2.463527768367644,2.0637011252711606,1.3781717377680562,2.1060969503215596,1.5353338293031746,1.895864530663219,2.2601898929329893,2.227438161929641,2.4805689380941427,1.5227355232426005,2.1328180858953494,2.1302777625401195,2.225353020161073
Gene_213,2.2175652469249605,2.029957531194803,2.209362094567071,1.6943330658290106,1.403939555060452,1.9913073158960835,1.7427013816752919,2.497243283331993,2.4429726834722807,1.390728948002853,2.2334976561334994,1.6537368596071333,1.9478700595217742,2.2233876838496136,2.4039075131808287,2.1502696213277805,1.4160180599197738,2.0078867001945366,1.686698398925178,2.229193439688201
Gene_214,2.409776347282617,2.0897900315315985,2.354974044241491,2.114690721839568,1.4256637252246565,1.7895094134518752,1.8523342282031765,2.0007013151964492,1.915005703573668,1.3589357719952078,1.689981090247251,1.8939740095254336,1.7471090309776043,1.8489241063899455,2.3901424298042517,2.4225585846730513,1.7936416388061862,1.8424226522028415,2.21766745977144,2.428707610232046
Gene_215,2.2830206879425607,1.886488034270039,2.020625668385764,2.148765021488309,1.4371175911674257,2.2036346053080735,1.7566821819149867,2.323618070533702,1.9685883676692715,1.515742120575232,1.7487808522913832,1.7752669561117609,1.578499159838499,2.2105705562307185,2.508189331850567,2.4085852731577697,1.27390287086143,2.3156502178302114,2.1584350175452425,2.1373637100381075
Gene_216,2.252965557796811,2.0866484488575296,1.8319357718932152,1.9492522247916284,1.4349489453657103,1.7031743389435827,1.7245525415610468,2.030602409917744,2.1322527809136154,1.5881478406944474,2.2002019100337127,2.048460366402152,1.861791441911186,2.0769577870088796,2.477232629635023,2.0078805277664724,1.5681004665307123,1.7143962729599866,2.315390241248931,2.481221240964723
Gene_217,2.319001021407622,2.2657964573993508,1.7894489588011302,1.9793879152954095,1.5314085172131389,1.9534231582585702,1.838763522201624,2.240148090183659,2.2112671905827366,1.6463217868294264,1.9635561518490778,1.8722601816046298,1.5852352731798818,1.6838906831536724,2.3493917830315314,2.401165106985786,1.8006481048505534,1.517323943693762,2.029209143405774,1.8489939861264915
Gene_218,2.49548019552946,1.834199567933374,2.216386237175507,2.0988428200600424,1.3763253323825595,1.5574897472280385,1.9318824119893314,2.1482718604290607,2.12358241530218,1.3745224352297962,1.7409935079253116,1.4383817120502131,1.8422602496071319,2.0711913373861353,2.198681893365959,2.4185568035536162,1.9829231983596973,1.8527273429722737,2.031259288039097,2.3926921447594847
Gene_219,1.950152860058708,2.0960410953065307,2.0756827096479586,2.0457149330067392,1.1690928623892787,1.6317756835197992,1.6861557181473703,2.3371140587475177,2.1992344028241355,1.770430034880376,1.9982320947448238,1.7849608162132622,2.0268578036839617,2.242818274358321,2.5628301589863804,2.337129636336827,1.5168114192905542,1.6406106162890741,1.7890765796092831,2.4250739050884023
Gene_220,2.4592593386160244,2.4212829126342674,2.133926581748176,2.1422366068302106,1.440440136359035,1.552763574132816,2.0318242351955744,2.400672818313555,2.124574361738717,1.5485622495177778,2.1618622873100795,2.141238687845817,2.0559205168716037,2.29234695712033,2.478460431261371,2.3821965462198147,1.6560007966262846,2.0585492222272634,1.8204800156492167,2.5034418485958843
Gene_221,1.982635386045416,2.1085711417159376,1.796274723598296,2.020346687938099,1.54965835770419,1.465095545848921,1.9459482949157594,2.201552512499133,2.2793148310332123,1.4713530911380612,2.1763093878960458,1.6929615248720626,1.67905695362274,2.0917751594320433,2.4806403527972964,2.6148594532959573,1.587200392684633,2.1226059161761714,1.6654435458759287,2.05382565791825
Gene_222,2.029784282761268,1.7809087464688467,1.6485878373260119,1.9922686737507729,1.5136298633441996,1.8599278170026092,1.9999029059363662,2.3702600665001814,2.2346381221006135,1.4571814961427259,1.8598265131572893,2.0960381520392644,1.679100973351987,1.9963836268997752,2.2737162815879057,2.0968218518755566,1.664748666635322,1.9760470715573288,2.1690473772702945,2.113097524851582
Gene_223,2.123998899408874,2.2662770853110397,2.064585538830316,2.324681899192922,1.7924690376380774,2.012905351193575,1.5842346586209033,2.4699087381923595,2.0924641265311563,1.3608915926835299,2.130828258924944,2.073517622797402,1.8970897181090547,2.007808126383848,2.4577916394673096,2.1518665273196667,1.7915713668260655,1.8465662737492088,2.055605779073944,2.4459121331448097
Gene_224,2.0135012300354433,2.4404494992123777,1.6010883014246287,1.790135354672242,1.63048578087812,1.9009095707686494,1.8417132245977226,2.3056585272653662,2.185195503936062,1.4248740578996437,2.3758614424054194,2.0523451387214253,1.9714882701093392,1.990271541978177,2.293422171867645,2.219290845990719,1.5471144678953153,1.979269124033789,1.9918498778651057,2.423744304106755
Gene_225,2.0075016614197567,2.395218606925355,1.7860389835651156,1.9535293587633007,1.7148152649673853,1.6699186514415647,2.0323020973986536,2.0712999483055916,2.3935090267070507,1.4739178063843315,1.9779429092246623,1.8246389613896181,1.9587072537867563,2.0666118282821726,2.15942831886423,2.2350767162181118,1.5128423204792147,2.2713450688329986,1.9861001111781245,2.4589868953727887
Gene_226,2.2634339907281777,1.8545036742605976,1.964114573440982,2.066469447185363,1.5187911358725106,2.0226693266517928,2.0661114472684363,2.500919638797341,2.0111541324159394,1.2551194638348824,1.9745076697458794,1.9237235040084493,1.9060807426146835,1.7491886057001709,2.3076772164264354,2.311001880799496,1.692725891770098,2.1654910550478115,2.183735044271243,2.5547019197528873
Gene_227,2.1783478699285768,2.238905982858376,2.2923187941890317,2.1720075811777457,1.338015084204025,1.7333115219731112,1.7927754276221044,2.41498757488094,2.2403561978734454,1.3033094185860326,2.110792893601826,1.4804898494438778,2.0853124010685904,2.0810280385169215,2.3204726447176847,2.2174540929372473,1.9774402580358914,1.33973499896516,2.0960569609558872,2.2714997866371682
Gene_228,2.1308126964802865,2.3966557934841175,1.7878396235123737,2.0640281267703458,1.6276939606309886,2.0363505879886907,1.7283705517565626,2.170542888040923,2.3222994683660185,1.5561522150572018,1.7882377214830865,1.776614312982451,1.8741999306778245,2.351055730961578,2.1734537261101945,1.6965328377714712,1.852879380180615,1.6631721492558404,1.6959112697965868,1.7261983531398797
Gene_229,2.384336146038171,2.0771339744379844,1.9201742391410777,2.1874737639157655,1.6839083394943863,2.1073067460259707,1.5832612742786645,2.310226543074882,1.7797428118809357,1.4252114870200863,2.0475020200651026,2.009798043327719,1.806036176136592,2.3081843143082432,2.4499878833765645,2.7103697712114876,1.6851754119759834,1.7190317471113596,2.1485957524843506,2.132207532708799
Gene_230,2.5179321276859303,1.9947668765679447,1.85219024170873,1.8154057470929899,1.7001268875841,1.7524973408352904,1.7334750046859873,2.650207051390381,1.9318515187381886,1.4782011681977785,2.2276864211404845,1.5582082937916903,1.8929755001893973,1.9724813515561705,2.473856412915586,2.0868538333510642,1.8867885494029806,2.1284029005035783,2.2716663345476302,2.3429268677843282
Gene_231,2.175279785412683,1.9361265690900225,2.259512453446949,1.7697698472896848,1.3490301881757725,1.9171205244881533,1.7025810080747645,2.1271239683724494,1.8143646344365856,1.3745059854990762,2.0806821860391396,1.933093661407245,1.987184648768109,2.2888824713854192,2.2711254128381495,2.2397449004589154,1.850266236816245,2.1617503198303494,2.124641869317709,2.198837367294626
Gene_232,2.022966773781514,1.762369431474546,2.0985594496922326,2.025264596051125,1.671916107911104,1.7583148482111761,2.143195317890414,2.2203129689487113,2.29413933431198,1.4633393743932712,1.9755550378825708,2.0029813773386573,1.878850623645011,2.2548974385056457,2.3255555411600253,2.271805419391493,2.2259091416072962,2.14408761628387,2.243944408418171,2.315023369777385
Gene_233,2.422971414117957,2.1550094396352817,1.9705464658383351,1.8489560262700304,1.5402599353572342,1.1499615903059763,1.9039285365715921,2.2194414518436028,2.4216194865271152,1.4749567675535307,1.859432506911446,1.8744992850494815,1.5876991828957114,2.2781843697947535,2.3674893296166823,2.470951961956513,1.5900583846942953,1.9140379064902648,1.826374670335742,2.4329624945216506
